!Bonds
    C   CA CH1E   2.49683   2.42637   2.56363 109.10000   2.20000
    C CH1E   CA   2.49683   2.42637   2.56363 109.10000   2.20000
    C   CA CH2E   2.50404   2.44431   2.56103 110.10000   1.90000
    C   CA CH3E   2.50274   2.45600   2.54778 110.50000   1.50000
    C   CA    N   2.47695   2.40120   2.54801 111.80000   2.50000
    C   CA  NH1   2.46160   2.37608   2.54128 111.20000   2.80000
    C   CA  NH3   2.48862   2.40209   2.56923 111.20000   2.80000
   CA   CA CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
 CH1E   CA CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
   CA CH1E CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
 CH1E   CA CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
   CA CH1E CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
   CA   CA CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
 CH1E   CA  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
   CA CH1E  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
   CA   CA  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
 CH1E   CA  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
   CA CH1E  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
   CA   CA  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
 CH1E   CA  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
   CA CH1E  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
   CA   CA  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
 CH2E   CA CH3E   2.50988   2.41524   2.59768 110.70000   3.00000
 CH2E   CA    N   2.34503   2.30855   2.38066 103.00000   1.10000
 CH2E   CA  NH1   2.45542   2.40354   2.50516 110.50000   1.70000
 CH2E   CA  NH3   2.48230   2.42980   2.53262 110.50000   1.70000
 CH3E   CA CH3E   2.50398   2.43530   2.56900 110.80000   2.20000
 CH3E   CA  NH1   2.44647   2.40073   2.49055 110.40000   1.50000
 CH3E   CA  NH3   2.47486   2.42241   2.52515 110.50000   1.70000
 CH3E   CA  OH1   2.40992   2.34848   2.46844 109.30000   2.00000
    C CH2E   CA   2.53414   2.50389   2.56363 112.60000   1.00000
   C5 CH2E   CA   2.53584   2.50633   2.56459 113.80000   1.00000
   CF CH2E   CA   2.54001   2.51037   2.56888 113.80000   1.00000
  C5W CH2E   CA   2.53378   2.47701   2.58779 113.60000   1.90000
   CY CH2E   CA   2.54981   2.49610   2.60102 113.90000   1.80000
   CA CH2E   CA   2.59926   2.49551   2.69335 116.30000   3.50000
 CH1E CH2E   CA   2.59926   2.49551   2.69335 116.30000   3.50000
   CA CH2E CH2P   2.38958   2.32640   2.45016 104.50000   1.90000
   CA CH2E CH2E   2.55940   2.49954   2.61616 114.10000   2.00000
   CA CH2E CH3E   2.54920   2.48611   2.60888 113.80000   2.10000
   CA CH2E  OH1   2.43100   2.37112   2.48793 111.10000   2.00000
   CA CH2E    S   2.82202   2.74725   2.89233 114.40000   2.30000
   CA CH2E SH1E   2.80985   2.73522   2.88004 114.40000   2.30000
    C    N   CA   2.46288   2.33607   2.57104 122.60000   5.00000
   CA    N CH2P   2.43654   2.39543   2.47621 112.00000   1.40000
   CA  NH3 CH2P   2.45729   2.41578   2.49734 112.00000   1.40000
    C  NH1   CA   2.43483   2.39081   2.47646 121.70000   1.80000
   CA  NH1    H   2.12485   2.06075   2.18356 120.00000   3.00000
   CA  NH2    H   2.00635   1.94445   2.06300 120.00000   3.00000
   CA  NH3   HC   2.08325   2.00673   2.15449 109.50000   3.00000
   CA  NH3   H0   2.08325   2.00673   2.15449 109.50000   3.00000
   CA  OH1    H   1.97320   1.90156   2.03992 109.50000   3.00000
    C   CA   H0   2.13635   2.05685   2.21041 108.99140   3.00000
   CA CH1E   H0   2.14038   2.05992   2.21543 108.27750   3.00000
 CH1E   CA   H0   2.14038   2.05992   2.21543 108.27750   3.00000
   CA   CA   H0   2.14038   2.05992   2.21543 108.27750   3.00000
   CA CH2E   H0   2.14445   2.06513   2.21832 109.28330   3.00000
   CA CH3E   H0   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CA   H0   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CA   H0   2.12180   2.04152   2.19670 108.12790   3.00000
   H0   CA    N   2.11078   2.03437   2.18173 111.09770   3.00000
   H0   CA  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   H0   CA  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   H0   CA  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
   CA  NH3   HA   2.08325   2.00673   2.15449 109.50000   3.00000
    C   CA   HA   2.13635   2.05685   2.21041 108.99140   3.00000
 CH1E   CA   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CA CH1E   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CA   CA   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CA CH2E   HA   2.14445   2.06513   2.21832 109.28330   3.00000
   CA CH3E   HA   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CA   HA   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CA   HA   2.12180   2.04152   2.19670 108.12790   3.00000
   HA   CA    N   2.11078   2.03437   2.18173 111.09770   3.00000
   HA   CA  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   HA   CA  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   HA   CA  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
   HR  NH3 CH2P   2.23801   2.15198   2.31316 125.00000   4.10000
    C  NC2   HR   2.02096   1.95838   2.07822 120.00000   3.00000
   HC  NC2   HR   1.73205   1.67675   1.78264 120.00000   3.00000
   HR  NC2   HR   1.73205   1.67675   1.78264 120.00000   3.00000
   H0  NC2   HR   1.73205   1.67675   1.78264 120.00000   3.00000
 CH1E  NH3   HR   2.08325   2.00673   2.15449 109.50000   3.00000
 CH2E  NH3   HR   2.08148   2.00492   2.15277 109.50000   3.00000
 CH2G  NH3   HR   2.08148   2.00492   2.15277 109.50000   3.00000
   HC  NH3   HR   1.69861   1.63291   1.75971 109.50000   3.00000
   HR  NH3   HR   1.69861   1.63291   1.75971 109.50000   3.00000
   H0  NH3   HR   1.69861   1.63291   1.75971 109.50000   3.00000
    C CH1E   HR   2.13635   2.05685   2.21041 108.99140   3.00000
    C CH2E   HR   2.12331   2.04360   2.19761 108.58770   3.00000
    C CH2G   HR   2.12669   2.04734   2.20061 108.85280   3.00000
   C5 CH2E   HR   2.10072   2.02106   2.17501 108.11950   3.00000
   C5 CR1E   HR   2.17659   2.11645   2.23091 126.26160   3.00000
   C5 CR1H   HR   2.17696   2.11696   2.23114 126.40310   3.00000
  C5W CH2E   HR   2.10241   2.02264   2.17680 108.18310   3.00000
  C5W CR1E   HR   2.16790   2.10578   2.22423 124.50370   3.00000
   CF CH2E   HR   2.10518   2.02535   2.17963 108.12680   3.00000
   CF CR1E   HR   2.13350   2.06631   2.19505 119.45400   3.00000
 CH1E CH1E   HR   2.14038   2.05992   2.21543 108.27750   3.00000
 CH1E CH2E   HR   2.14445   2.06513   2.21832 109.28330   3.00000
 CH1E CH3E   HR   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E CH1E   HR   2.14401   2.06466   2.21791 109.24870   3.00000
 CH2E CH2E   HR   2.12855   2.04884   2.20284 108.72360   3.00000
 CH2E CH2P   HR   2.11951   2.04126   2.19232 109.95480   3.00000
 CH2E CH3E   HR   2.13186   2.05287   2.20542 109.46940   3.00000
 CH2P CH2E   HR   2.13385   2.05663   2.20558 111.11270   3.00000
 CH2P CH2P   HR   2.13450   2.05655   2.20697 110.38180   3.00000
 CH3E CH1E   HR   2.12180   2.04152   2.19670 108.12790   3.00000
 CH3E CH2E   HR   2.11369   2.03343   2.18857 108.04080   3.00000
 CR1E CR1E   HR   2.13690   2.07012   2.19801 119.94330   3.00000
 CR1E CR1W   HR   2.14041   2.07222   2.20295 118.75980   3.00000
 CR1W CR1E   HR   2.14484   2.07703   2.20699 119.17060   3.00000
 CR1W CR1W   HR   2.12766   2.06155   2.18811 120.26160   3.00000
   CW CR1E   HR   2.16275   2.09680   2.22298 121.03170   3.00000
   CW CR1W   HR   2.16692   2.10170   2.22639 121.78220   3.00000
   CY CH2E   HR   2.11346   2.03341   2.18812 108.09100   3.00000
   CY CR1E   HR   2.13521   2.06767   2.19709 119.19310   3.00000
  CY2 CR1E   HR   2.13733   2.07104   2.19795 120.32610   3.00000
   HR CH1E    N   2.11078   2.03437   2.18173 111.09770   3.00000
   HR CH1E  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   HR CH1E  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   HR CH2E   HR   1.76294   1.69458   1.82652 109.40740   3.00000
   H0 CH2E   HR   1.76294   1.69458   1.82652 109.40740   3.00000
   HR CH2E  NH1   2.07838   2.00012   2.15127 108.90300   3.00000
   HR CH2E  NH3   2.10414   2.02522   2.17766 108.93900   3.00000
   HR CH2E  OH1   2.03844   1.96088   2.11069 108.69300   3.00000
   HR CH1E  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
   HR CH2E    S   2.38688   2.30155   2.46664 107.92280   3.00000
   HR CH2E SH1E   2.37419   2.28895   2.45388 107.91850   3.00000
   HR CH2E   SM   2.37999   2.29549   2.45889 108.67680   3.00000
   HR CH2G   HR   1.75709   1.68830   1.82110 108.87180   3.00000
   H0 CH2G   HR   1.75709   1.68830   1.82110 108.87180   3.00000
   HR CH2G  NH1   2.06990   1.99179   2.14264 108.85100   3.00000
   HR CH2G  NH3   2.10312   2.02413   2.17672 108.85860   3.00000
   HR CH2P   HR   1.77429   1.70675   1.83701 110.45630   3.00000
   H0 CH2P   HR   1.77429   1.70675   1.83701 110.45630   3.00000
   HR CH2P    N   2.11362   2.03684   2.18495 110.82780   3.00000
   HR CH2P  NH3   2.11236   2.03548   2.18378 110.72460   3.00000
   HR CH3E   HR   1.76362   1.69531   1.82715 109.47030   3.00000
   H0 CH3E   HR   1.76362   1.69531   1.82715 109.47030   3.00000
   HR CH3E   SM   2.37982   2.29600   2.45802 109.47000   3.00000
   HR CR1E  NH1   2.18945   2.12852   2.24455 125.88030   3.00000
   HR CR1E   NR   2.19010   2.12827   2.24610 125.18780   3.00000
   HR CR1H  NH1   2.19562   2.13528   2.25010 126.43590   3.00000
   HR  CRH  NH1   2.14821   2.08639   2.20430 124.35340   3.00000
   HR  CRH   NR   2.12446   2.06320   2.18002 124.34040   3.00000
   HR CRHH  NH1   2.14058   2.08071   2.19470 125.83810   3.00000
   HR  NC2   HA   1.73205   1.67675   1.78264 120.00000   3.00000
   HR  NH3   HA   1.69861   1.63291   1.75971 109.50000   3.00000
   HR CH2G   HA   1.75709   1.68830   1.82110 108.87180   3.00000
   HR CH2P   HA   1.77429   1.70675   1.83701 110.45630   3.00000
   HR CH3E   HA   1.76362   1.69531   1.82715 109.47030   3.00000
   CA  NH3   HR   2.08325   2.00673   2.15449 109.50000   3.00000
    C   CA   HR   2.13635   2.05685   2.21041 108.99140   3.00000
   CA CH1E   HR   2.14038   2.05992   2.21543 108.27750   3.00000
 CH1E   CA   HR   2.14038   2.05992   2.21543 108.27750   3.00000
   CA   CA   HR   2.14038   2.05992   2.21543 108.27750   3.00000
   CA CH2E   HR   2.14445   2.06513   2.21832 109.28330   3.00000
   CA CH3E   HR   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CA   HR   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CA   HR   2.12180   2.04152   2.19670 108.12790   3.00000
   HR   CA    N   2.11078   2.03437   2.18173 111.09770   3.00000
   HR   CA  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   HR   CA  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   HR   CA  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
    H  NH1    H   1.60062   1.53867   1.65822 109.50000   3.00000
   CAP    C    N   2.44426   2.40405   2.48281 116.90000   1.50000
   CAP    C  NH1   2.42518   2.37108   2.47636 116.20000   2.00000
   CAP    C    O   2.40072   2.35949   2.43990 120.80000   1.70000
   CAP    C   OC   2.36962   2.30459   2.43023 117.00000   2.50000
    C   CAP   CAP   2.49683   2.42637   2.56363 109.10000   2.20000
    C   CAP CH1E   2.49683   2.42637   2.56363 109.10000   2.20000
    C CH1E   CAP   2.49683   2.42637   2.56363 109.10000   2.20000
    C   CAP CH2E   2.50404   2.44431   2.56103 110.10000   1.90000
    C   CAP CH3E   2.50274   2.45600   2.54778 110.50000   1.50000
    C   CAP    N   2.47695   2.40120   2.54801 111.80000   2.50000
    C   CAP  NH1   2.46160   2.37608   2.54128 111.20000   2.80000
    C   CAP  NH3   2.48862   2.40209   2.56923 111.20000   2.80000
   CAP   CAP CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
 CH1E   CAP CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
   CAP CH1E CH2E   2.52093   2.46747   2.57220 110.40000   1.70000
 CH1E   CAP CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
   CAP CH1E CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
   CAP   CAP CH3E   2.51508   2.46174   2.56624 110.50000   1.70000
 CH1E   CAP  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
   CAP CH1E  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
   CAP   CAP  NH1   2.47855   2.42707   2.52785 111.50000   1.70000
 CH1E   CAP  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
   CAP CH1E  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
   CAP   CAP  NH3   2.50555   2.45346   2.55544 111.50000   1.70000
 CH1E   CAP  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
   CAP CH1E  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
   CAP   CAP  OH1   2.43015   2.38419   2.47447 109.60000   1.50000
 CH2E   CAP CH3E   2.50988   2.41524   2.59768 110.70000   3.00000
 CH2E   CAP    N   2.34503   2.30855   2.38066 103.00000   1.10000
 CH2E   CAP  NH1   2.45542   2.40354   2.50516 110.50000   1.70000
 CH2E   CAP  NH3   2.48230   2.42980   2.53262 110.50000   1.70000
 CH3E   CAP CH3E   2.50398   2.43530   2.56900 110.80000   2.20000
 CH3E   CAP  NH1   2.44647   2.40073   2.49055 110.40000   1.50000
 CH3E   CAP  NH3   2.47486   2.42241   2.52515 110.50000   1.70000
 CH3E   CAP  OH1   2.40992   2.34848   2.46844 109.30000   2.00000
    C CH2E   CAP   2.53414   2.50389   2.56363 112.60000   1.00000
   C5 CH2E   CAP   2.53584   2.50633   2.56459 113.80000   1.00000
   CF CH2E   CAP   2.54001   2.51037   2.56888 113.80000   1.00000
  C5W CH2E   CAP   2.53378   2.47701   2.58779 113.60000   1.90000
   CY CH2E   CAP   2.54981   2.49610   2.60102 113.90000   1.80000
   CAP CH2E   CAP   2.59926   2.49551   2.69335 116.30000   3.50000
 CH1E CH2E   CAP   2.59926   2.49551   2.69335 116.30000   3.50000
   CAP CH2E CH2P   2.38958   2.32640   2.45016 104.50000   1.90000
   CAP CH2E CH2E   2.55940   2.49954   2.61616 114.10000   2.00000
   CAP CH2E CH3E   2.54920   2.48611   2.60888 113.80000   2.10000
   CAP CH2E  OH1   2.43100   2.37112   2.48793 111.10000   2.00000
   CAP CH2E    S   2.82202   2.74725   2.89233 114.40000   2.30000
   CAP CH2E SH1E   2.80985   2.73522   2.88004 114.40000   2.30000
    C    N   CAP   2.46288   2.33607   2.57104 122.60000   5.00000
   CAP    N CH2P   2.43654   2.39543   2.47621 112.00000   1.40000
   CAP  NH3 CH2P   2.45729   2.41578   2.49734 112.00000   1.40000
    C  NH1   CAP   2.43483   2.39081   2.47646 121.70000   1.80000
   CAP  NH1    H   2.12485   2.06075   2.18356 120.00000   3.00000
   CAP  NH2    H   2.00635   1.94445   2.06300 120.00000   3.00000
   CAP  NH3   HC   2.08325   2.00673   2.15449 109.50000   3.00000
   CAP  NH3   H0   2.08325   2.00673   2.15449 109.50000   3.00000
   CAP  OH1    H   1.97320   1.90156   2.03992 109.50000   3.00000
    C   CAP   H0   2.13635   2.05685   2.21041 108.99140   3.00000
   CAP CH1E   H0   2.14038   2.05992   2.21543 108.27750   3.00000
 CH1E   CAP   H0   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP   CAP   H0   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP CH2E   H0   2.14445   2.06513   2.21832 109.28330   3.00000
   CAP CH3E   H0   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CAP   H0   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CAP   H0   2.12180   2.04152   2.19670 108.12790   3.00000
   H0   CAP    N   2.11078   2.03437   2.18173 111.09770   3.00000
   H0   CAP  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   H0   CAP  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   H0   CAP  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
   CAP  NH3   HA   2.08325   2.00673   2.15449 109.50000   3.00000
    C   CAP   HA   2.13635   2.05685   2.21041 108.99140   3.00000
 CH1E   CAP   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP CH1E   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP   CAP   HA   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP CH2E   HA   2.14445   2.06513   2.21832 109.28330   3.00000
   CAP CH3E   HA   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CAP   HA   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CAP   HA   2.12180   2.04152   2.19670 108.12790   3.00000
   HA   CAP    N   2.11078   2.03437   2.18173 111.09770   3.00000
   HA   CAP  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   HA   CAP  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   HA   CAP  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
   CAP  NH3   HR   2.08325   2.00673   2.15449 109.50000   3.00000
    C   CAP   HR   2.13635   2.05685   2.21041 108.99140   3.00000
   CAP CH1E   HR   2.14038   2.05992   2.21543 108.27750   3.00000
 CH1E   CAP   HR   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP   CAP   HR   2.14038   2.05992   2.21543 108.27750   3.00000
   CAP CH2E   HR   2.14445   2.06513   2.21832 109.28330   3.00000
   CAP CH3E   HR   2.13893   2.05984   2.21258 109.47260   3.00000
 CH2E   CAP   HR   2.14401   2.06466   2.21791 109.24870   3.00000
 CH3E   CAP   HR   2.12180   2.04152   2.19670 108.12790   3.00000
   HR   CAP    N   2.11078   2.03437   2.18173 111.09770   3.00000
   HR   CAP  NH1   2.06591   1.98694   2.13956 108.05080   3.00000
   HR   CAP  NH3   2.10042   2.02116   2.17430 108.50740   3.00000
   HR   CAP  OH1   2.05230   1.97443   2.12483 108.69300   3.00000
